| Edible | Polypore | Convex | Bellshaped | Flat | Depressed | CupFungi | CoralFungi | Knobbed | Conical | JellyFungi | Stinkhorns | Earthstars | Bolete | ToothFungi | Shellshaped | Funnelshaped | Puffballs | Corticioid | Chanterelles | Cylindrical | Truffles | FalseMorels | TrueMorels | Cauliflower | Smooth | Fibrous | FlatScales | Patches | Silky | RaisedScales | Hairy | Powder | Velvety | R    | G    | B    |
| 2      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 227  | 177  | 201  |
| 2      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 191  | 96   | 165  |
| 2      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 210  | 117  | 122  |
| 2      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 192  | 203  |
| 2      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 1       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 165  | 0    |
| 2      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 1      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 128  | 128  | 128  |
| 0      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 128  | 128  | 128  |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 1         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 1       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 255  |
| 0      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 1       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 0      | 0        | 1      | 0          | 0    | 1         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 214  | 146  | 143  |
| 1      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 1          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 146  | 85   | 85   |
| 2      | 1        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 1           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 1     | 0      | 0       | 255  | 192  | 203  |
| 2      | 0        | 1      | 0          | 1    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 2      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 1          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 165  | 0    |
| 1      | 0        | 1      | 0          | 1    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 1     | 0            | 0     | 0      | 0       | 82   | 21   | 148  |
| 0      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 1      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 1     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 0      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 1      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 1     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
